title,rating,body,author,date,processed_body
cumple las expectativas,"5,0 de 5 estrellas","Funciona perfectamente. Es la segunda que tengo, la otra me duró 4 años con un uso medio.",Javier Ruiz,Revisado en España el 7 de octubre de 2020,"['funciona', 'perfectamente', 'segunda', 'duró', 'años', 'uso', 'medio']"
Muy buena.,"5,0 de 5 estrellas",Es muy sencilla de usar . Se obtiene un gran sabor. Mi mejor nota para ésta cafetera.,M. Amparo,Revisado en España el 4 de octubre de 2020,"['sencilla', 'usar', 'obtiene', 'gran', 'sabor', 'mejor', 'nota', 'ésta']"
Todo ok,"5,0 de 5 estrellas",Muy buena máquina!!!!,angel,Revisado en España el 1 de octubre de 2020,['buena']
Maravilla,"5,0 de 5 estrellas",Todo perfecto.,Juan Gregorio Llorente Ruiz,Revisado en España el 25 de septiembre de 2020,['perfecto']
super rápido el envío,"5,0 de 5 estrellas",Me llegó super rápido al día siguiente y muy bien embalada.todo correcto y tal como viene en la foto,Monica,Revisado en España el 21 de septiembre de 2020,"['llegó', 'super', 'rápido', 'día', 'siguiente', 'correcto', 'tal', 'viene', 'foto']"
Lo fácil que es usarla,"5,0 de 5 estrellas","Ya tenía otra Tassimo, que me duró un montón de años y cuando dejó de funcionar elegí esta. Es muy fácil de usar y las bebidas están muy buenas",CARMEN,Revisado en España el 15 de septiembre de 2020,"['tassimo', 'duró', 'montón', 'años', 'dejó', 'funcionar', 'elegí', 'fácil', 'usar', 'bebidas', 'buenas']"
No me ha durado ni un año,"1,0 de 5 estrellas","No la recomiendo, no me ha durado ni un año",juani p.,Revisado en España el 11 de septiembre de 2020,"['recomiendo', 'durado', 'año']"
mala para el precio que tiene. No es la calidad que anuncian,"1,0 de 5 estrellas","No me gusta la vibración y el ruido de la bomba de agua, suena a roto, y el café es inferior a la calidad de la tasskmo básica que tengo.",luis,Revisado en España el 11 de septiembre de 2020,"['gusta', 'vibración', 'ruido', 'bomba', 'suena', 'roto', 'inferior', 'calidad', 'tasskmo', 'básica']"
Cafetera Bosch Tassimo,"4,0 de 5 estrellas",Las instrucciones muy malas pero el café esta muy bueno.,María Ángeles Folgueiras Arias,Revisado en España el 24 de agosto de 2020,"['instrucciones', 'malas', 'bueno']"
Simple,"3,0 de 5 estrellas","Materiales plásticos; depósitos incómodo de rellenar; no tiene opción de filtro de agua; no se precisan botones de programación porque los t-disk ya están programados con su código de barras.
Cafetera básica, idéntica a modelos más económicos.",EAG,Revisado en España el 1 de agosto de 2020,"['materiales', 'plásticos', 'depósitos', 'incómodo', 'rellenar', 'opción', 'filtro', 'precisan', 'botones', 'programación', 'programados', 'código', 'barras', 'básica', 'idéntica', 'modelos', 'económicos']"
Buena cafetera,"5,0 de 5 estrellas","Ya tenía una tassimo más pequeña. Hay diferencia en la manera de hacer el café, esta lo saca preciso, con un buen aroma y sabor. Al menos en los que he probado. La recomiendo",Cliente Amazon,Revisado en España el 17 de julio de 2020,"['tassimo', 'pequeña', 'diferencia', 'manera', 'hacer', 'saca', 'preciso', 'buen', 'aroma', 'sabor', 'menos', 'probado', 'recomiendo']"
Cumple las expectativas.,"4,0 de 5 estrellas","Cumple con las expectativas.
Buena relación calidad /precio.",FERGU,Revisado en España el 15 de julio de 2020,"['cumple', 'expectativas', 'buena', 'relación', 'calidad']"
muy buena relación calidad/precio,"4,0 de 5 estrellas","Que no me ha gustado: El modelo que tenía anteriormente disponía de filtro de agua y una luz Led donde se pone la taza y éste no.

Que me ha gustado: Disponer de botones directos para seleccionar cantidad y temperatura, el diseño, y la relación calidad/precio.",Rubén,Revisado en España el 12 de julio de 2020,"['gustado', 'modelo', 'anteriormente', 'disponía', 'filtro', 'luz', 'led', 'pone', 'taza', 'éste', 'gustado', 'disponer', 'botones', 'directos', 'seleccionar', 'cantidad', 'temperatura', 'diseño', 'relación']"
Volvere a comprar,"5,0 de 5 estrellas",Me llego en perfecto estado .es facil de usar .lo mejor relacion calidad precio,Consuelo Torres ortiz,Revisado en España el 29 de junio de 2020,"['llego', 'perfecto', 'facil', 'usar', 'mejor', 'relacion', 'calidad', 'precio']"
La calidad del cafe,"5,0 de 5 estrellas","Muy buena calidad,",Jose Carlos Gomez de Salazar Ramon,Revisado en España el 23 de mayo de 2020,"['buena', 'calidad']"
Buena cefetera,"5,0 de 5 estrellas",Me ha gustado y es bastante silenciosa para lo que hay en el mercado. Tiene muchas opciones de capsulas de café asi como chocolate y té.,Javier O.,Revisado en España el 2 de mayo de 2020,"['gustado', 'bastante', 'silenciosa', 'mercado', 'muchas', 'opciones', 'capsulas', 'asi', 'chocolate', 'té']"
"Rapidisima, buen cafe.","5,0 de 5 estrellas","Es muy fácil de usar, rápida, silenciosa. Lo único malo es que no tiene segundas marcas",Roberto Fernandez Marin,Revisado en España el 17 de marzo de 2020,"['fácil', 'usar', 'rápida', 'silenciosa', 'único', 'malo', 'segundas', 'marcas']"
Buena cafetera,"5,0 de 5 estrellas","Es muy cómoda y limpia. Hace un café bastante bueno. Tiene varias opciones o funciones para elegir la intensidad del café.
Un único pero, no ser refiere al producto, más bien a lo que anuncian que en la caja lleva café y no es así. No esperéis que lleva ninguna cápsula de cortesía.",Cliente de Amazon,Revisado en España el 10 de marzo de 2020,"['cómoda', 'limpia', 'bastante', 'bueno', 'varias', 'opciones', 'funciones', 'elegir', 'intensidad', 'único', 'ser', 'refiere', 'producto', 'anuncian', 'caja', 'lleva', 'así', 'esperéis', 'lleva', 'ninguna', 'cápsula', 'cortesía']"
tassimo,"5,0 de 5 estrellas",muy bien precio y recibo proximo dia,andy humble,Revisado en España el 8 de marzo de 2020,"['precio', 'recibo', 'proximo', 'dia']"
Llegó antes de lo previsto. Buen café pero no hay mucha varie,"5,0 de 5 estrellas",Llegó antes de lo previsto. Buen café pero no hay mucha variedad. Las cápsulas son grandes.,sres glez,Revisado en España el 4 de marzo de 2020,"['llegó', 'previsto', 'buen', 'mucha', 'variedad', 'cápsulas', 'grandes']"
"Un excelente producto para cafés, chocolates, infusiones","5,0 de 5 estrellas","Es genial esa cafetera, permite cambiar la cantidad en 3 medidas diferentes, se puede ajustar también el calor según si queremos menos caliente, caliente o muy caliente, y en el caso de café se puede elegir entre 3 intensidades.
La comodidad de ir con código de barras, metes la cápsula y te olvidas, todo automatizado.
Y para tus sabores favoritos, hasta puedes guardar preferencias de calor, intensidad o cantidad, de modo que siempre que reconoce un código, lo prepara según lo has guardado.
Únicos 'peros': la parte donde baja el café, es una pieza pequeña y puede resultar difícil de lavar, y según qué cápsula, salpica mucho (principalmente las de chocolate).
Quitando esos 2 puntos, un 10.",Yakuru,Revisado en España el 26 de febrero de 2020,"['genial', 'permite', 'cambiar', 'cantidad', 'medidas', 'diferentes', 'puede', 'ajustar', 'calor', 'según', 'queremos', 'menos', 'caliente', 'caliente', 'caliente', 'caso', 'puede', 'elegir', 'intensidades', 'comodidad', 'ir', 'código', 'barras', 'mete', 'cápsula', 'olvidas', 'automatizado', 'sabores', 'favoritos', 'puedes', 'guardar', 'preferencias', 'calor', 'intensidad', 'cantidad', 'modo', 'siempre', 'reconoce', 'código', 'prepara', 'según', 'guardado', 'únicos', 'parte', 'baja', 'pieza', 'pequeña', 'puede', 'resultar', 'difícil', 'lavar', 'según', 'cápsula', 'salpica', 'principalmente', 'chocolate', 'quitando', 'puntos']"
Fácil uso y variedad cápsulas,"5,0 de 5 estrellas",Me gusta la facilidad de su uso. La gran variedad de cápsulas que hay para máquina y la oferta que encontré que me vinieron 2 paquetes de cápsulas con ella y estamos muy contentos con la Tassimo. Buena compra,Ezio,Revisado en España el 24 de febrero de 2020,"['gusta', 'facilidad', 'uso', 'gran', 'variedad', 'cápsulas', 'oferta', 'encontré', 'vinieron', 'paquetes', 'cápsulas', 'contentos', 'tassimo', 'buena', 'compra']"
"La cafetera perfecta, pero...","5,0 de 5 estrellas","Me mosqueó un poco que en la caja exterior me marcara el modelo TAS6002X pero que en la caja interior, la que lleva dentro la cafetera, pusiera modelo TAS6002, no es que existan grandes diferencias y no sé si Bosch las distribuye así, pero me resulta curioso y aun así le daré las 5 estrellas al producto. Por lo demás, la cafetera era lo que me esperaba, Tassimo nunca defrauda. Vengo de una TAS4012 de las primeras, que lejos de averiarse, murió por una caída y no me equivoqué escogiendo esta, bebidas muy calientes, espumosas, buen sabor, fácil mantenimiento de la máquina, depósito de agua para varios servicios y un diseño muy bonito. Somos dos en casa y somos muy contrarios para el café, con el sistema de memoria eso se ha resuelto, configuras tu café y mantienes la memoria pulsada unos segundos, para la próxima sólo tienes que introducir la cápsula y pulsar a la memoria donde tienes tu configuración. Las cápsulas de Tassimo es cierto que son algo más caras que las de competencia, pero tampoco son los mismos elaborados, desde luego para un buen chocolate, un Latte o un Capuccino, esta cafetera es ideal.",Vaynilla,Revisado en España el 15 de febrero de 2020,"['mosqueó', 'caja', 'exterior', 'marcara', 'modelo', 'caja', 'interior', 'lleva', 'dentro', 'pusiera', 'modelo', 'existan', 'grandes', 'diferencias', 'sé', 'bosch', 'distribuye', 'así', 'resulta', 'curioso', 'aun', 'así', 'daré', 'estrellas', 'producto', 'demás', 'esperaba', 'tassimo', 'nunca', 'defrauda', 'vengo', 'primeras', 'lejos', 'averiarse', 'murió', 'caída', 'equivoqué', 'escogiendo', 'bebidas', 'calientes', 'espumosas', 'buen', 'sabor', 'fácil', 'mantenimiento', 'depósito', 'varios', 'servicios', 'diseño', 'bonito', 'casa', 'contrarios', 'sistema', 'memoria', 'resuelto', 'configuras', 'mantienes', 'memoria', 'pulsada', 'segundos', 'próxima', 'sólo', 'introducir', 'cápsula', 'pulsar', 'memoria', 'configuración', 'cápsulas', 'tassimo', 'cierto', 'caras', 'competencia', 'tampoco', 'mismos', 'elaborados', 'luego', 'buen', 'chocolate', 'latte', 'capuccino', 'ideal']"
Automática y el depósito da para muchos cafés,"4,0 de 5 estrellas","Buena máquina, poner cápsula apretar boton:listo y ya pone el café
La memoria un poco más complicada (pero no la uso)",Wolfgang,Revisado en España el 12 de febrero de 2020,"['buena', 'poner', 'cápsula', 'apretar', 'boton', 'listo', 'pone', 'memoria', 'complicada', 'uso']"
El cafe que hace es buenissimo tengo una pero se esta estropeando por eso pedi otra,"1,0 de 5 estrellas",Llego a su hora puntual pero venia mal no funcionaba la devolbi tengo que pedir otra.,Montse,Revisado en España el 6 de febrero de 2020,"['llego', 'hora', 'puntual', 'venia', 'mal', 'funcionaba', 'devolbi', 'pedir']"
Mejor imposible,"5,0 de 5 estrellas",Es una maravilla de cafetera esta BOSCH siempre mejorando día a día,jesus,Revisado en España el 6 de febrero de 2020,"['maravilla', 'bosch', 'siempre', 'mejorando', 'día', 'día']"
Buen producto pero muy ruidoso,"4,0 de 5 estrellas",Es una máquina increíblemente buena para el precio que tiene. La única pega es que sigue siendo muy ruidosa.,Darío Hurtado Morales,Revisado en España el 3 de febrero de 2020,"['increíblemente', 'buena', 'precio', 'única', 'pega', 'sigue', 'siendo', 'ruidosa']"
El mejor café a las 5 a.m,"5,0 de 5 estrellas",La mejor cafetera de capsulas,Maria Jose Diaz,Revisado en España el 3 de febrero de 2020,"['mejor', 'capsulas']"
Buen cafe,"5,0 de 5 estrellas",La mejor q he tenido,Isabel Velasco,Revisado en España el 2 de febrero de 2020,"['mejor', 'q']"
Cumple las expectativas,"5,0 de 5 estrellas","Es muy fácil de usar , un modelo realmente bonito",Sergio lopez,Revisado en España el 29 de enero de 2020,"['fácil', 'usar', 'modelo', 'realmente', 'bonito']"
Muy buena cafetera.,"5,0 de 5 estrellas",Precio excelente.muy buena cafetera al poder elegir la intensidad y si lo quieres más largo o corto,Míriam,Revisado en España el 23 de enero de 2020,"['precio', 'buena', 'poder', 'elegir', 'intensidad', 'quieres', 'largo', 'corto']"
Hola tenía otra cafetera de Bosch está mucho mejor Gracias,"5,0 de 5 estrellas",Hola la cafetera Bosch Tassimo la mejor como hace el café con las cápsulas de tassimo Gracias Amazon y el vendedor Gracias,Cliente Amazon,Revisado en España el 22 de enero de 2020,"['hola', 'bosch', 'tassimo', 'mejor', 'cápsulas', 'tassimo', 'gracias', 'vendedor', 'gracias']"
Sencilla y ajustable,"5,0 de 5 estrellas","Muy sencilla, y es un plus poder modificar la temperatura, para mi la temperatura predeterminada no está lo suficientemente caliente.

Buen vendedor, me reemplazó un producto defectuoso en 1 día hábil.",Santiago González Suárez,Revisado en España el 21 de enero de 2020,"['sencilla', 'plus', 'poder', 'modificar', 'temperatura', 'temperatura', 'predeterminada', 'suficientemente', 'caliente', 'buen', 'vendedor', 'reemplazó', 'producto', 'defectuoso', 'día', 'hábil']"
Perfecta,"5,0 de 5 estrellas",He quedado muy satisfecha con la compra,Begoña,Revisado en España el 19 de enero de 2020,"['quedado', 'satisfecha', 'compra']"
su sencillez y calidad,"5,0 de 5 estrellas",buena calidad,vicente,Revisado en España el 13 de enero de 2020,"['buena', 'calidad']"
Encantada,"5,0 de 5 estrellas",Muy buena cafetera,José,Revisado en España el 7 de enero de 2020,['buena']
Tassimo,"5,0 de 5 estrellas","Me encanta, funciona muy bien",Pedro Solano,Revisado en España el 5 de enero de 2020,"['encanta', 'funciona']"
Buen cafe,"4,0 de 5 estrellas",Buena cafetera y buen café para calidad precio,Josep Maria,Revisado en España el 4 de enero de 2020,"['buena', 'buen', 'calidad', 'precio']"
Calidad precio excelente,"5,0 de 5 estrellas",Todo muy bien me gusta más que dolce gusto que tengo en mi trabajo,Jose Prez,Revisado en España el 31 de diciembre de 2019,"['gusta', 'dolce', 'gusto', 'trabajo']"
Cafetera de alta calidad,"5,0 de 5 estrellas","Fantastico diseño, muy eficiente en la preparacion del cafe, por lo demas con la calidad de los productos Bosch. Su precio muy por debajo de otros sitios.",arturo,Revisado en España el 13 de diciembre de 2019,"['fantastico', 'diseño', 'eficiente', 'preparacion', 'demas', 'calidad', 'productos', 'bosch', 'precio', 'debajo', 'sitios']"
Muy buena compra.,"4,0 de 5 estrellas",Muy buena maquina. Fácil de utilizar y variedad de productos.,Cliente Amazon,Revisado en España el 8 de diciembre de 2019,"['buena', 'maquina', 'fácil', 'utilizar', 'variedad', 'productos']"
Café con leche o chocolate en un pis pas,"4,0 de 5 estrellas","Llevo poco con cafetera pero demomento va genial mucha variedad y donde poder comprar cápsulas en todos grandes mercados,comercios y si no amazon los tiene.como cafés café con leche capuchinos esta bien de 10...8 los chocolates están buenos",francisco castillo,Revisado en España el 7 de diciembre de 2019,"['llevo', 'demomento', 'va', 'genial', 'mucha', 'variedad', 'poder', 'comprar', 'cápsulas', 'grandes', 'mercados', 'comercios', 'cafés', 'capuchinos', 'chocolate', 'buenos']"
La marca que es conocida y el precio,"5,0 de 5 estrellas",Me la acaban de traer esta tarde.la iré comprobando día a día.espero que no me de ningún problema.como otros productos Bosch que tengo.si notará algo se que está el respaldo de Amazon.de momento le pongo cinco estrellas al ser una marca reconocida y te la una de la misma marca pero mucho más antigua y no me dio problemas.rste modelo espero que sea igual.si no lo dicho hay que guardar el embalaje para que cualquier problema.se pueda devolver en las mejores condiciones que espero que no sea el caso ya contaré dentro de un mes la esperiencia con esta nuevo modelo de Bosch.no estaba bien y me mandaron un remplazo.lo de un usuario que le sale lo de la cal.lo de descalificar.sale si pones el depósito y el disco amarillo o en su defecto cuando la cafetera lo vea necesario.tambien influye si vives donde el agua tanto del grifo o vives cerca del mar.el agua tiene mucha cal y hay que usar agua destilada.imcluso en los bares para sus cafeteras profesionales utilizan filtros para que el agua no estropear sus cafeteras incluso usan un depósito indepemdiente con agua potable con la mínima cal y también vienen cada dos por tres a mirarles la cafetera cambiar gomas y hacerles una limpieza de todo el circuito.su vives donde el agua del grifo tiene mucha cal.zonas de playa o donde no aconsejan usar el agua del grifo para beber usar siempre agua destilada.a parte de descalificarla cada un mes.si vives en Madrid que el agua es muy buena con hacerlo no es necesario gastar dinero en pastillas.solo para limpiar el circuito.eso es lo que yo hacía con otra de la misma marca pero el modelo sumy.,Vicente,Revisado en España el 5 de diciembre de 2019,"['acaban', 'traer', 'iré', 'comprobando', 'día', 'ningún', 'productos', 'bosch', 'notará', 'respaldo', 'momento', 'pongo', 'cinco', 'estrellas', 'ser', 'marca', 'reconocida', 'misma', 'marca', 'antigua', 'dio', 'modelo', 'espero', 'dicho', 'guardar', 'embalaje', 'cualquier', 'pueda', 'devolver', 'mejores', 'condiciones', 'espero', 'caso', 'contaré', 'dentro', 'esperiencia', 'nuevo', 'modelo', 'mandaron', 'usuario', 'sale', 'pone', 'depósito', 'disco', 'amarillo', 'defecto', 'vea', 'influye', 'vives', 'grifo', 'vives', 'cerca', 'mucha', 'cal', 'usar', 'bares', 'cafeteras', 'profesionales', 'utilizan', 'filtros', 'estropear', 'cafeteras', 'incluso', 'usan', 'depósito', 'indepemdiente', 'potable', 'mínima', 'cal', 'vienen', 'cada', 'tres', 'mirarles', 'cambiar', 'goma', 'hacerles', 'limpieza', 'vives', 'grifo', 'mucha', 'playa', 'aconsejan', 'usar', 'grifo', 'beber', 'usar', 'siempre', 'parte', 'descalificarla', 'cada', 'vives', 'madrid', 'buena', 'hacerlo', 'necesario', 'gastar', 'dinero', 'limpiar', 'hacía', 'misma', 'marca', 'modelo', 'sumy']"
Espectacular,"5,0 de 5 estrellas",Estupenda cafetera a un precio muy bueno yo la compre por 38 euros,Cliente Amazon,Revisado en España el 24 de noviembre de 2019,"['estupenda', 'precio', 'bueno', 'compre', 'euro']"
Versatilidad de eleccion,"5,0 de 5 estrellas","Entrega en el plazo establecido. La cafetera es sensacional, te permite modificar los parámetros preestablecidos, temperatura, cantidad de producto e intensidad de aroma. Estupenda",Juan Jose Perez,Revisado en España el 22 de noviembre de 2019,"['entrega', 'plazo', 'establecido', 'sensacional', 'permite', 'modificar', 'parámetros', 'preestablecidos', 'temperatura', 'cantidad', 'producto', 'intensidad', 'aroma', 'estupenda']"
Genial,"5,0 de 5 estrellas","Funciona muy bien, es muy facil de usar y el cafe esta muy bueno, se nota que es una maquina de una gran marca",Dionisio San Emeterio Gamella,Revisado en España el 17 de noviembre de 2019,"['funciona', 'facil', 'usar', 'bueno', 'nota', 'maquina', 'gran', 'marca']"
Lo recomiendo,"5,0 de 5 estrellas","Perfecta, estaba nueva, re acondicionado.",eduardo,Revisado en España el 16 de noviembre de 2019,"['perfecta', 'nueva', 're', 'acondicionado']"
que es comodo y limpio,"5,0 de 5 estrellas",el diseño y su funcionamiento,m. soledad,Revisado en España el 8 de noviembre de 2019,"['diseño', 'funcionamiento']"
Cal que sale a los dos días.,"2,0 de 5 estrellas","En sí la cafetera no está mal pero la acabé devolviendo porque a los dos días me salió lo del aviso de CAL. Y eso no es normal, eso debería de salir a los seis meses o al año, no a los dos días.. también me pasó con otra del mismo modelo y de diferente color que compré también aquí. Así que supongo que es la cafetera que no debería ser puesta en venta porque ya me dió los mismos errores. Y me dijeron que en varios lados esta cafetera está descatalogada y será por algo.. cuando está descatalogada de varios sitios. En fin, este modelo en sí no lo recomiendo. Los demás modelos no los probé.. así que no sé qué decir de los demás. También lo de la temperatura del café no funciona. Siempre sale ardiendo así que es una tontería poner eso de la temperatura cuando siempre va a salir igual. Ojalá hagan una cafetera buena.",Laura,Revisado en España el 1 de noviembre de 2019,"['mal', 'acabé', 'devolviendo', 'días', 'salió', 'aviso', 'cal', 'normal', 'debería', 'salir', 'seis', 'año', 'días', 'pasó', 'mismo', 'modelo', 'diferente', 'color', 'compré', 'aquí', 'así', 'supongo', 'debería', 'ser', 'puesta', 'venta', 'dió', 'mismos', 'errores', 'dijeron', 'varios', 'lados', 'descatalogada', 'descatalogada', 'varios', 'sitios', 'fin', 'modelo', 'recomiendo', 'demás', 'modelos', 'probé', 'así', 'sé', 'decir', 'demás', 'temperatura', 'funciona', 'siempre', 'sale', 'ardiendo', 'así', 'tontería', 'poner', 'temperatura', 'siempre', 'va', 'salir', 'igual', 'ojalá', 'hagan', 'buena']"
Buena Compra,"5,0 de 5 estrellas","Muy fácil de usar, hace buen café, tiene muchos modelos diferentes, una buena compra.",Enrique Fernando Muñoz Larrey,Revisado en España el 30 de octubre de 2019,"['fácil', 'usar', 'buen', 'modelos', 'diferentes', 'buena', 'compra']"
Perfecta,"5,0 de 5 estrellas","Me ha gustado todo! Diseño, manejo y sobre todo el café q hace, la mejor cafetera que he comprado sin duda.",Vero80,Revisado en España el 19 de octubre de 2019,"['gustado', 'diseño', 'manejo', 'q', 'mejor', 'comprado', 'duda']"
Perfecto!,"5,0 de 5 estrellas","Inmejorable. Muy contento con la compra. Una máquina muy intuitiva, fácil de limpiar y rápida para preparar la bebida. Sin duda recomendaría este producto.",Cliente Amazon,Revisado en España el 16 de octubre de 2019,"['inmejorable', 'contento', 'compra', 'intuitiva', 'fácil', 'limpiar', 'rápida', 'preparar', 'bebida', 'duda', 'recomendaría', 'producto']"
muy rapida,"4,0 de 5 estrellas","bonito diseño, buen cafe",araceli,Revisado en España el 11 de octubre de 2019,"['bonito', 'diseño', 'buen']"
Muy buena cafetera y cafés muy ricos,"5,0 de 5 estrellas",La verdad que estoy muy contento con ella. Tengo una en casa y otra en el trabajo con los compañeros. A día de hoy...no la cambio por ninguna. Muy fácil de usar y sobretodo el escoger como quieres el café y lo rápido que es.,Julio Feito,Revisado en España el 9 de septiembre de 2019,"['verdad', 'contento', 'casa', 'trabajo', 'compañeros', 'día', 'hoy', 'cambio', 'ninguna', 'fácil', 'usar', 'sobretodo', 'escoger', 'quieres', 'rápido']"
Muy buena,"5,0 de 5 estrellas","Funciona de maravilla, merece la pena poder regular la tempera y la cantidad de agua.",Carlos W.,Revisado en España el 16 de agosto de 2019,"['funciona', 'maravilla', 'merece', 'pena', 'poder', 'regular', 'tempera', 'cantidad']"
Llegó antes de tiempo,"5,0 de 5 estrellas",La cafetera funciona muy bien y el café es muy bueno,Ainoa,Revisado en España el 22 de julio de 2019,"['funciona', 'bueno']"
Maquina muy buena,"5,0 de 5 estrellas",Muy buen cafe,Cliente Amazon,Revisado en España el 12 de julio de 2019,['buen']
"Buena calidad, mejorable","5,0 de 5 estrellas","Muy bien, buenas calidades y fácil de usar, única pega que en la selección de temperatura del café no es apenas apreciable, sale prácticamente igual",javier,Revisado en España el 10 de julio de 2019,"['buenas', 'calidades', 'fácil', 'usar', 'única', 'pega', 'selección', 'temperatura', 'apenas', 'apreciable', 'sale', 'prácticamente', 'igual']"
magnífica cafetera,"5,0 de 5 estrellas","magnífico cafetera, muy buena compra. Muy fácil de usar y buena calidad del café",jlrs,Revisado en España el 9 de julio de 2019,"['magnífico', 'buena', 'compra', 'fácil', 'usar', 'buena', 'calidad']"
Peefecto,"5,0 de 5 estrellas","Tenia, otra y murió después de 5 años y está es una maravilla táctil, perfecto",raul,Revisado en España el 6 de julio de 2019,"['tenia', 'murió', 'después', 'años', 'maravilla', 'táctil', 'perfecto']"
Buena máquina y fácil de usar,"5,0 de 5 estrellas",Lo mejor de todo es la variedad de cápsulas que se pueden usar y la opción de tener memorias para cada usuario,Manuel,Revisado en España el 15 de junio de 2019,"['mejor', 'variedad', 'cápsulas', 'pueden', 'usar', 'opción', 'tener', 'memorias', 'cada', 'usuario']"
"cambié mi nesspreso por esta, gravísimo error","1,0 de 5 estrellas","comparándola con la nesspreso que tenía, el café no está ni la mitad de bueno. La cantidad de café que sale, depende de muuuuuchos factores como son la marca del fabricante, el tipo de café. Se puede programar en cuanto a la cantidad y a la intensidad, pero apenas se nota. Lo único positivo, el café en el supercarmela es muy baratito.",Rafael j. Montero,Revisado en España el 11 de junio de 2019,"['comparándola', 'nesspreso', 'mitad', 'bueno', 'cantidad', 'sale', 'depende', 'muuuuuchos', 'factores', 'marca', 'fabricante', 'tipo', 'puede', 'programar', 'cuanto', 'cantidad', 'intensidad', 'apenas', 'nota', 'único', 'positivo', 'supercarmela', 'baratito']"
Espectacular,"5,0 de 5 estrellas",El precio aquí era bastante más barato que en otras tiendas. Las cápsulas tienen muy buen precio en la página original después de dar de alta la máquina. Gran compra,SANTIAGO,Revisado en España el 9 de junio de 2019,"['precio', 'aquí', 'bastante', 'barato', 'tiendas', 'cápsulas', 'buen', 'precio', 'página', 'original', 'después', 'dar', 'alta', 'gran', 'compra']"
Fácil de utilizar,"4,0 de 5 estrellas","Me gusta el sistema de cápsulas Tassimo por la comodidad y la variedad de bebidas disponibles, y es por eso que compré esta cafetera para sustituir a la que tenía desde hacía casi 6 años, ya que se le notaba el paso del tiempo y fallaba a menudo. Lo que más me atrajo del modelo MyWay fue la posibilidad de personalizar las bebidas en cuanto a cantidad, intensidad y temperatura, pero estas modificaciones no están disponibles para la gran mayoría de las cápsulas. Quizás la variación de la cantidad es lo que mejor se aprecia, porque en cuanto a la temperatura, sólo consigues que salga muy caliente, más caliente todavía o abrasando. Es cómoda de utilizar ya que no tienes más que pulsar los sensores para ponerla en funcionamiento, detenerla y personalizarla. Tiene la posibilidad de elegir hasta 4 bebidas personalizadas y guardarlas como favoritas. Se abre de manera muy cómoda y se limpia fácilmente. Además parece que en este modelo se ha subsanado el problema que tenía mi anterior cafetera ya que a veces se quedaba atascado un trozo de la tapa de la cápsula y esto originaba que se desbordara todo el líquido. La capacidad del depósito de agua es de 1,3 litros, suficiente para hacer bastantes bebidas sin que se agote. También se puede graduar la altura de la bandeja para poder colocar tazas y vasos de diferentes tamaños, aunque el sistema para encajar esa pieza resulta un poco impreciso y, por tanto, no muy seguro. Para mí una ventaja es que se desconecta automáticamente. En general, la cafetera está bien si te gusta el sistema Tassimo y tienes espacio, ya que es un poco más grande que otros modelos de cafeteras.",Cristitol,Revisado en España el 6 de abril de 2019,"['gusta', 'sistema', 'cápsulas', 'tassimo', 'comodidad', 'variedad', 'bebidas', 'disponibles', 'compré', 'sustituir', 'hacía', 'casi', 'años', 'notaba', 'paso', 'tiempo', 'fallaba', 'menudo', 'atrajo', 'modelo', 'myway', 'posibilidad', 'personalizar', 'bebidas', 'cuanto', 'cantidad', 'intensidad', 'temperatura', 'modificaciones', 'disponibles', 'gran', 'mayoría', 'cápsulas', 'quizás', 'variación', 'cantidad', 'mejor', 'aprecia', 'cuanto', 'temperatura', 'sólo', 'consigues', 'salga', 'caliente', 'caliente', 'todavía', 'abrasando', 'cómoda', 'utilizar', 'pulsar', 'sensores', 'ponerla', 'funcionamiento', 'detenerla', 'personalizarla', 'posibilidad', 'elegir', 'bebidas', 'personalizadas', 'guardarlas', 'favoritas', 'abre', 'manera', 'cómoda', 'limpia', 'fácilmente', 'además', 'parece', 'modelo', 'subsanado', 'problema', 'anterior', 'veces', 'quedaba', 'atascado', 'trozo', 'tapa', 'cápsula', 'originaba', 'desbordara', 'líquido', 'capacidad', 'depósito', 'litros', 'suficiente', 'hacer', 'bastantes', 'bebidas', 'agote', 'puede', 'graduar', 'altura', 'bandeja', 'poder', 'colocar', 'tazas', 'vasos', 'diferentes', 'tamaños', 'aunque', 'sistema', 'encajar', 'pieza', 'resulta', 'impreciso', 'seguro', 'ventaja', 'desconecta', 'automáticamente', 'general', 'gusta', 'sistema', 'tassimo', 'espacio', 'grande', 'modelos', 'cafeteras']"
Es cómoda y facil,"4,0 de 5 estrellas",Me ha gustado mucho su tamaño.,Tony,Revisado en España el 6 de abril de 2019,"['gustado', 'tamaño']"
Gran cafetera !!,"4,0 de 5 estrellas",Facilidad de uso y gran estetica. Amplio y facilidad de acceso al recipiente para el agua.,Jaume,Revisado en España el 30 de marzo de 2019,"['facilidad', 'uso', 'gran', 'estetica', 'amplio', 'facilidad', 'acceso', 'recipiente']"
Muy contento,"5,0 de 5 estrellas",Calidad - precio es excelente,David,Revisado en España el 18 de marzo de 2019,"['calidad', 'precio', 'excelente']"
